"","EphysProp","GeneSymbol","GeneName","GeneEntrezID","DiscProbeID","DiscCorr","DiscUncorrPval","DiscFDR","AIBSCorr","AIBSUncorrPval","AIBSFDR","AIBSMeanExpr (log2 TPM+1)","AIBSConsistent"
"642","Rin","Btbd10","BTB (POZ) domain containing 10","68815","1438578_a_at",-0.51,0.00188686575538968,0.0373765907722043,-0.41,0.18,0.94742727176162,7.37,1
"643","Rin","Tuba4a","tubulin, alpha 4A","22145","1417374_at",-0.51,0.00210428683515106,0.0407838038409852,-0.45,0.14,0.94742727176162,9.26,1
"644","Rin","Eif4g3","eukaryotic translation initiation factor 4 gamma, 3","230861","1426833_at",-0.51,0.00217363736544065,0.0415303479609724,-0.19,0.56,0.94742727176162,5.5,1
"645","Rin","Synpo","synaptopodin","104027","1427045_at",-0.51,0.00228547937749244,0.0424626306411355,-0.17,0.59,0.94742727176162,3.61,1
"646","Rin","Pacsin1","protein kinase C and casein kinase substrate in neurons 1","23969","1449381_a_at",-0.5,0.00234325769758016,0.0429437839270813,-0.11,0.73,0.972408767434736,5.49,1
"647","Rin","Gria1","glutamate receptor, ionotropic, AMPA1 (alpha 1)","14799","1448972_at",-0.5,0.00248012347111872,0.0451449502107692,0.19,0.56,0.94742727176162,6.25,-1
"648","Rin","Dld","dihydrolipoamide dehydrogenase","13382","1423159_at",-0.5,0.00273643333765232,0.0494761839707071,-0.13,0.7,0.967139546032704,8.11,1
"649","Rin","Ehd1","EH-domain containing 1","13660","1416010_a_at",0.5,0.00276521444524855,0.049663251436664,-0.34,0.28,0.94742727176162,1.86,-1
"650","Rin","Snhg8","small nucleolar RNA host gene 8","69895","1435524_at",0.51,0.00193575866974515,0.0380652106298791,-0.35,0.27,0.94742727176162,4.31,-1
"651","Rin","Fnbp1","formin binding protein 1","14269","1426983_at",0.51,0.00201482740924171,0.0393329350760664,-0.37,0.24,0.94742727176162,3.64,-1
"652","Rin","Hn1","hematological and neurological expressed sequence 1","15374","1416028_a_at",0.51,0.0021503022507607,0.0413779590253523,-0.22,0.5,0.94742727176162,7.81,-1
"653","Rin","Pafah1b3","platelet-activating factor acetylhydrolase, isoform 1b, subunit 3","18476","1416410_at",0.51,0.00219719305784968,0.0416847753369509,0.31,0.32,0.94742727176162,4.75,1
"654","Rin","Arhgap12","Rho GTPase activating protein 12","75415","1451526_at",0.51,0.00223694745688519,0.0421422129290119,0.36,0.25,0.94742727176162,3.99,1
"655","Rin","Frmd4b","FERM domain containing 4B","232288","1438169_a_at",0.51,0.00226920108475097,0.0424529702938828,0.41,0.19,0.94742727176162,1.42,1
"656","Rin","Cd200","CD200 antigen","17470","1448788_at",0.51,0.00231008765088465,0.0426258639142689,0.56,0.06,0.94742727176162,8.83,1
"657","Rin","Armcx4","armadillo repeat containing, X-linked 4","100503043","1427167_at",0.52,0.00156207185885988,0.0328672064861907,0.32,0.31,0.94742727176162,2.26,1
"658","Rin","Comtd1","catechol-O-methyltransferase domain containing 1","69156","1428635_at",0.52,0.0015738194642608,0.0328672064861907,0.32,0.31,0.94742727176162,2.06,1
"659","Rin","Sqle","squalene epoxidase","20775","1415993_at",0.52,0.0015738194642608,0.0328672064861907,0.2,0.53,0.94742727176162,4.74,1
"660","Rin","Tapbp","TAP binding protein","21356","1421812_at",0.52,0.00156207185885988,0.0328672064861907,0.25,0.43,0.94742727176162,3.37,1
"661","Rin","Nxn","nucleoredoxin","18230","1422465_a_at",0.52,0.00161554783055257,0.033479121965451,0.34,0.28,0.94742727176162,0.32,1
"662","Rin","Rps6ka1","ribosomal protein S6 kinase polypeptide 1","20111","1416896_at",0.52,0.00166442101915326,0.0339654594791851,0.05,0.89,0.986397557163148,0.99,1
"663","Rin","Cotl1","coactosin-like 1 (Dictyostelium)","72042","1436838_x_at",0.53,0.00119642068446802,0.027655211175327,0.01,0.97,0.993229068826961,2.38,1
"664","Rin","Tram1l1","translocation associated membrane protein 1-like 1","229801","1451268_at",0.53,0.0012010615098416,0.027655211175327,0.07,0.83,0.983100357710828,6.1,1
"665","Rin","Snrnp48","small nuclear ribonucleoprotein 48 (U11/U12)","67797","1425319_s_at",0.53,0.00124834714666911,0.0285004001112422,0.48,0.12,0.94742727176162,3.79,1
"666","Rin","Slc1a4","solute carrier family 1 (glutamate/neutral amino acid transporter), member 4","55963","1456003_a_at",0.53,0.0013948505502709,0.0315775410288219,0.24,0.46,0.94742727176162,3.71,1
"667","Rin","Scd1","stearoyl-Coenzyme A desaturase 1","20249","1415964_at",0.54,0.000934007818566443,0.0241943948386346,-0.03,0.94,0.989412236397824,1.07,-1
"668","Rin","Pdcd2","programmed cell death 2","18567","1423534_at",0.54,0.000964235637319076,0.0244373307022442,0.17,0.59,0.94742727176162,2.58,1
"669","Rin","Tspan6","tetraspanin 6","56496","1448501_at",0.54,0.00102324352067864,0.0250601640428023,0.35,0.27,0.94742727176162,5.95,1
"670","Rin","Ppp2r1b","protein phosphatase 2, regulatory subunit A, beta","73699","1428265_at",0.54,0.00106432717859941,0.0252506803481703,0.36,0.26,0.94742727176162,3.1,1
"671","Rin","Reep5","receptor accessory protein 5","13476","1419398_a_at",0.54,0.00106851431317423,0.0252506803481703,0.25,0.43,0.94742727176162,7.27,1
"672","Rin","Rac3","RAS-related C3 botulinum substrate 3","170758","1420554_a_at",0.56,0.000519808437335261,0.0162833015137348,-0.01,0.99,0.997922876476466,0.19,-1
"673","Rin","Tmem176b","transmembrane protein 176B","65963","1418004_a_at",0.56,0.000513188586952149,0.0162833015137348,0.4,0.19,0.94742727176162,2.15,1
"674","Rin","Tubb2b","tubulin, beta 2B class IIB","73710","1452679_at",0.56,0.000510998643079604,0.0162833015137348,0.34,0.28,0.94742727176162,2.08,1
"675","Rin","Fads3","fatty acid desaturase 3","60527","1418773_at",0.56,0.000540124577482383,0.0164190159524226,0.11,0.73,0.972408767434736,2.92,1
"676","Rin","Olfm3","olfactomedin 3","229759","1425898_x_at",0.56,0.000542424803179516,0.0164190159524226,0.58,0.05,0.94742727176162,5.91,1
"677","Rin","Ddr1","discoidin domain receptor family, member 1","12305","1456226_x_at",0.56,0.000558770946017096,0.0167258769841117,0.29,0.35,0.94742727176162,1.73,1
"678","Rin","Capza1","capping protein (actin filament) muscle Z-line, alpha 1","12340","1439455_x_at",0.56,0.000620770754989433,0.0176037517257003,0.34,0.29,0.94742727176162,6.52,1
"679","Rin","Elavl2","ELAV (embryonic lethal, abnormal vision, Drosophila)-like 2 (Hu antigen B)","15569","1421882_a_at",0.56,0.000607904975511339,0.0176037517257003,0.43,0.16,0.94742727176162,5.85,1
"680","Rin","Ptprf","protein tyrosine phosphatase, receptor type, F","19268","1420842_at",0.56,0.000613022679252176,0.0176037517257003,0.04,0.9,0.989412236397824,2.82,1
"681","Rin","Txnl1","thioredoxin-like 1","53382","1435235_at",0.57,0.000383551461289962,0.0152626605059474,0.27,0.39,0.94742727176162,5.53,1
"682","Rin","Cygb","cytoglobin","114886","1423630_at",0.57,0.000409726568638606,0.0157686196558915,0.33,0.3,0.94742727176162,3.75,1
"683","Rin","Cd24a","CD24a antigen","12484","1448182_a_at",0.57,0.000447091103313109,0.0157787573900116,0.04,0.9,0.989412236397824,2.87,1
"684","Rin","Ebpl","emopamil binding protein-like","68177","1417298_at",0.57,0.00043747695878612,0.0157787573900116,0.11,0.73,0.972408767434736,2.42,1
"685","Rin","Gltp","glycolipid transfer protein","56356","1419027_s_at",0.57,0.000428046849156429,0.0157787573900116,0.19,0.56,0.94742727176162,1.32,1
"686","Rin","Pdcl3","phosducin-like 3","68833","1424002_at",0.57,0.000428046849156429,0.0157787573900116,0.46,0.13,0.94742727176162,6.09,1
"687","Rin","Pmvk","phosphomevalonate kinase","68603","1427893_a_at",0.57,0.000450988982565292,0.0157787573900116,0.44,0.15,0.94742727176162,7.23,1
"688","Rin","Dhcr7","7-dehydrocholesterol reductase","13360","1448619_at",0.57,0.000481197781766433,0.0162043353009846,0.48,0.12,0.94742727176162,4.48,1
"689","Rin","Nkiras2","NFKB inhibitor interacting Ras-like protein 2","71966","1424416_at",0.57,0.000481197781766433,0.0162043353009846,-0.31,0.33,0.94742727176162,2.98,-1
"690","Rin","Cds2","CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 2","110911","1438957_x_at",0.58,0.000346298482386255,0.0141985487269083,0.42,0.18,0.94742727176162,5.3,1
"691","Rin","Ldlr","low density lipoprotein receptor","16835","1421821_at",0.59,0.000215984398262609,0.011082210078984,-0.08,0.8,0.983100357710828,1.29,-1
"692","Rin","Panx1","pannexin 1","55991","1416379_at",0.59,0.000218024177500427,0.011082210078984,0.17,0.6,0.952229805225244,1.93,1
"693","Rin","Trpv2","transient receptor potential cation channel, subfamily V, member 2","22368","1416935_at",0.59,0.000249597310302279,0.0120074134634704,0.03,0.94,0.989412236397824,4.26,1
"694","Rin","Bex4","brain expressed gene 4","406217","1428209_at",0.6,0.000157531851641763,0.00978685315892527,0.73,0.01,0.865945604863086,6.08,1
"695","Rin","Cacng5","calcium channel, voltage-dependent, gamma subunit 5","140723","1434785_at",0.6,0.000177755272941654,0.00986714773972048,0.69,0.01,0.8833562144008,1.37,1
"696","Rin","Gkap1","G kinase anchoring protein 1","56278","1417594_at",0.6,0.000177755272941654,0.00986714773972048,0.08,0.82,0.983100357710828,2.83,1
"697","Rin","Atp1b3","ATPase, Na+/K+ transporting, beta 3 polypeptide","11933","1423126_at",0.6,0.000194645823104276,0.0104294782538136,0.14,0.67,0.963744479005795,4.89,1
"698","Rin","Dusp26","dual specificity phosphatase 26 (putative)","66959","1425848_a_at",0.6,0.000197440011486449,0.0104294782538136,0.06,0.87,0.983100357710828,5.63,1
"699","Rin","Arxes2","adipocyte-related X-chromosome expressed sequence 2","76976","1428333_at",0.61,0.000136671438133811,0.00978685315892527,0.59,0.05,0.94742727176162,5.93,1
"700","Rin","Ctps2","cytidine 5'-triphosphate synthase 2","55936","1448111_at",0.61,0.000142163274163234,0.00978685315892527,0.41,0.19,0.94742727176162,4.26,1
"701","Rin","Plin2","perilipin 2","11520","1448318_at",0.61,0.000147129902000537,0.00978685315892527,-0.05,0.89,0.985534707241311,1.72,-1
"702","Rin","Sptssa","serine palmitoyltransferase, small subunit A","104725","1448388_a_at",0.61,0.000139393128023955,0.00978685315892527,0.17,0.59,0.94742727176162,5.49,1
"703","Rin","Ache","acetylcholinesterase","11423","1422635_at",0.62,7.77723569365292e-05,0.00748281177096463,0.46,0.13,0.94742727176162,3.1,1
"704","Rin","Wdr6","WD repeat domain 6","83669","1455940_x_at",0.63,6.03180185490462e-05,0.00677069758213043,0.63,0.03,0.94742727176162,4.4,1
"705","Rin","Rcan3","regulator of calcineurin 3","53902","1434027_at",0.63,6.78244242531741e-05,0.00702765380530966,0.33,0.3,0.94742727176162,1.8,1
"706","Rin","Znrf2","zinc and ring finger 2","387524","1434016_at",0.64,4.2304741055697e-05,0.00569844862020239,-0.24,0.46,0.94742727176162,1.31,-1
"707","Rin","Rpl37a","ribosomal protein L37a","19981","1416217_a_at",0.64,4.85603185125322e-05,0.00594643173058008,-0.03,0.94,0.989412236397824,8.56,-1
"708","Rin","Zscan21","zinc finger and SCAN domain containing 21","22697","1449732_at",0.64,4.82949080104824e-05,0.00594643173058008,0.2,0.53,0.94742727176162,5.09,1
"709","Rin","Lrrc3b","leucine rich repeat containing 3B","218763","1451245_at",0.65,3.28478627170672e-05,0.00560373869197024,0.37,0.24,0.94742727176162,4.64,1
"710","Rin","Prdx1","peroxiredoxin 1","18477","1433866_x_at",0.65,3.53613800161448e-05,0.00560373869197024,-0.08,0.82,0.983100357710828,8.33,-1
"711","Rin","Tpm4","tropomyosin 4","326618","1433883_at",0.66,2.34856432442155e-05,0.0048669479153782,0.38,0.23,0.94742727176162,3.91,1
"712","Rin","Fhl1","four and a half LIM domains 1","14199","1417872_at",0.67,1.43397589616555e-05,0.00386313106426999,0.36,0.26,0.94742727176162,4.47,1
"713","Rin","Arxes1","adipocyte-related X-chromosome expressed sequence 1","76219","1451679_at",0.67,1.74318721714768e-05,0.00426922396635985,0.6,0.04,0.94742727176162,3.77,1
"714","Rin","Calb2","calbindin 2","12308","1451129_at",0.68,8.7730811216423e-06,0.00357834309070458,0.34,0.28,0.94742727176162,2.9,1
"715","Rin","Cyp51","cytochrome P450, family 51","13121","1450646_at",0.68,8.4397738948473e-06,0.00357834309070458,0.76,0.01,0.794452767924154,4.44,1
"716","Rin","Tmtc4","transmembrane and tetratricopeptide repeat containing 4","70551","1428113_at",0.68,1.06261116279275e-05,0.00357834309070458,0.51,0.09,0.94742727176162,3,1
"717","Rin","Bex1","brain expressed gene 1","19716","1448595_a_at",0.74,4.58764298032217e-07,0.000411970339632931,0.6,0.04,0.94742727176162,7.82,1
"718","Rin","Nkain1","Na+/K+ transporting ATPase interacting 1","67149","1449553_at",0.86,6.34342344154066e-11,1.70891827515105e-07,0.71,0.01,0.8833562144008,1.33,1
"719","SFA","Lxn","latexin","17035","1416503_at",-0.82,4.37711241182097e-06,0.0117919408374457,-0.93,0,0,4.88,1
"720","SFA","Trim2","tripartite motif-containing 2","80890","1448551_a_at",-0.79,2.48418094722781e-05,0.0334619173591585,0.43,0.17,0.340822155156179,5.65,-1
"721","Tau","Kcnab2","potassium voltage-gated channel, shaker-related subfamily, beta member 2","16498","1416956_at",-0.81,3.50206538625447e-06,0.00540145195130636,-0.5,0.1,0.72557181623939,4.35,1
"722","Tau","Hcn3","hyperpolarization-activated, cyclic nucleotide-gated K+ 3","15168","1451023_at",0.72,0.000108652114019077,0.0487847991945655,0.38,0.22,0.795335109530026,1.38,1
"723","Tau","Tpm4","tropomyosin 4","326618","1433883_at",0.72,0.000128485211516412,0.049448451403602,0.59,0.05,0.701817480851741,3.91,1
"724","Tau","Cd200","CD200 antigen","17470","1448788_at",0.73,7.89493649243703e-05,0.0425379178212507,0.34,0.28,0.817654930526357,8.83,1
"725","Tau","Plin2","perilipin 2","11520","1448318_at",0.79,6.01497990123203e-06,0.00540145195130636,-0.02,0.96,0.988181195198924,1.72,-1
"726","Tau","Rgs3","regulator of G-protein signaling 3","50780","1425296_a_at",0.8,5.57162213844789e-06,0.00540145195130636,0.54,0.07,0.701817480851741,2.63,1
"727","Vrest","Ifrd1","interferon-related developmental regulator 1","15982","1416067_at",-0.76,1.77738966682295e-06,0.00119707194060526,-0.56,0.06,0.468897495015254,3.67,1
"728","Vrest","Spry2","sprouty homolog 2 (Drosophila)","24064","1436584_at",-0.76,1.70532143266556e-06,0.00119707194060526,-0.2,0.53,0.81509756784494,8.09,1
"729","Vrest","Mxi1","Max interacting protein 1","17859","1450376_at",-0.75,2.7150705247228e-06,0.00146287999872064,-0.5,0.1,0.491483342029837,4.01,1
"730","Vrest","Usp2","ubiquitin specific peptidase 2","53376","1417168_a_at",-0.72,5.68483569449993e-06,0.0022489740872726,-0.38,0.23,0.601182510176072,5.03,1
"731","Vrest","Ccsap","centriole, cilia and spindle associated protein","73420","1451483_s_at",-0.71,9.49864429667493e-06,0.00270516708327983,-0.63,0.03,0.451183592819533,4.12,1
"732","Vrest","Rbfox3","RNA binding protein, fox-1 homolog (C. elegans) 3","52897","1427286_at",-0.71,1.00414516825532e-05,0.00270516708327983,-0.41,0.18,0.558177847343833,5.06,1
"733","Vrest","Tpm1","tropomyosin 1, alpha","22003","1423049_a_at",-0.7,1.69419728887372e-05,0.00388829410393746,-0.56,0.06,0.468897495015254,6.78,1
"734","Vrest","Adora1","adenosine A1 receptor","11539","1435495_at",-0.69,2.13136289982957e-05,0.00388829410393746,-0.22,0.48,0.785859116915182,5.3,1
"735","Vrest","Slmap","sarcolemma associated protein","83997","1426457_at",-0.69,2.27872170763447e-05,0.00388829410393746,-0.79,0,0.335640845489557,4.57,1
"736","Vrest","Usp1","ubiquitin specific peptidase 1","230484","1451080_at",-0.69,2.30930607509277e-05,0.00388829410393746,-0.45,0.15,0.529408522261073,3.07,1
"737","Vrest","Zbtb18","zinc finger and BTB domain containing 18","30928","1417010_at",-0.69,2.13136289982957e-05,0.00388829410393746,-0.6,0.04,0.468120936770151,4.69,1
"738","Vrest","Ppp2r5a","protein phosphatase 2, regulatory subunit B', alpha","226849","1423911_at",-0.68,2.56802400522052e-05,0.00406956274709651,-0.13,0.7,0.896419855907783,3.64,1
"739","Vrest","Sec14l1","SEC14-like 1 (S. cerevisiae)","74136","1453412_a_at",-0.68,3.04607157216845e-05,0.00417024918506977,-0.41,0.19,0.565621056593546,4.95,1
"740","Vrest","Mat2b","methionine adenosyltransferase II, beta","108645","1448196_at",-0.68,3.46795038305764e-05,0.00422202989646256,-0.43,0.17,0.546080385755225,8.66,1
"741","Vrest","Atp6v1g2","ATPase, H+ transporting, lysosomal V1 subunit G2","66237","1417799_at",-0.67,3.60455410611132e-05,0.00422202989646256,0.06,0.87,0.958428762174912,10.42,-1
"742","Vrest","Zfp644","zinc finger protein 644","52397","1429623_at",-0.67,3.84317646174779e-05,0.0043139655783119,-0.38,0.23,0.601182510176072,4.58,1
"743","Vrest","Rpl5","ribosomal protein L5","19983","1451077_at",-0.67,4.20144614768509e-05,0.00452747836874545,-0.5,0.1,0.491483342029837,8.33,1
"744","Vrest","Matr3","matrin 3","17184","1450874_at",-0.67,4.64787723116009e-05,0.00469614675610011,0.23,0.47,0.775275214802505,9.01,-1
"745","Vrest","Ier5","immediate early response 5","15939","1417612_at",-0.66,5.13689297134551e-05,0.00477199643613959,-0.4,0.2,0.57710180016699,3.13,1
"746","Vrest","Dnaja2","DnaJ (Hsp40) homolog, subfamily A, member 2","56445","1417183_at",-0.66,6.33371932347549e-05,0.00499536844772975,-0.35,0.27,0.625339233073633,6.98,1
"747","Vrest","Krr1","KRR1, small subunit (SSU) processome component, homolog (yeast)","52705","1428084_at",-0.66,6.18093317840012e-05,0.00499536844772975,-0.66,0.02,0.451183592819533,5.2,1
"748","Vrest","Nanp","N-acetylneuraminic acid phosphatase","67311","1417941_at",-0.66,7.06421421002974e-05,0.00513029315500186,-0.66,0.02,0.451183592819533,7.3,1
"749","Vrest","Zzz3","zinc finger, ZZ domain containing 3","108946","1434332_at",-0.65,7.23649368560025e-05,0.00513029315500186,-0.15,0.65,0.878830400544195,3.32,1
"750","Vrest","Ets2","E26 avian leukemia oncogene 2, 3' domain","23872","1416268_at",-0.65,7.96400774898272e-05,0.00535899116652785,-0.26,0.42,0.738975625439443,3.04,1
"751","Vrest","Klhl2","kelch-like 2, Mayven","77113","1426978_at",-0.65,7.96400774898272e-05,0.00535899116652785,-0.48,0.12,0.498606263351637,5.54,1
"752","Vrest","Mapk1","mitogen-activated protein kinase 1","26413","1426585_s_at",-0.65,8.55202608404197e-05,0.00542166122180618,-0.46,0.13,0.514892532210321,6.47,1
"753","Vrest","Kcnd2","potassium voltage-gated channel, Shal-related family, member 2","16508","1422835_at",-0.64,9.84617475074814e-05,0.00564374356989691,-0.47,0.13,0.508517827892874,5.43,1
"754","Vrest","Crk","v-crk sarcoma virus CT10 oncogene homolog (avian)","12928","1416201_at",-0.64,0.000123962929706694,0.00621148645213463,-0.4,0.2,0.57710180016699,5.27,1
"755","Vrest","Hnrnpc","heterogeneous nuclear ribonucleoprotein C","15381","1418693_at",-0.64,0.000126812084212103,0.00621148645213463,0.55,0.07,0.471634224517339,8.19,-1
"756","Vrest","Ogfrl1","opioid growth factor receptor-like 1","70155","1424413_at",-0.64,0.000114435520699123,0.00621148645213463,0.23,0.47,0.775275214802505,5.41,-1
"757","Vrest","Spred1","sprouty protein with EVH-1 domain 1, related sequence","114715","1423161_s_at",-0.63,0.000138802227617031,0.00651994183781517,0.05,0.89,0.966601486512311,4.29,-1
"758","Vrest","Pes1","pescadillo homolog 1, containing BRCT domain (zebrafish)","64934","1416172_at",-0.62,0.000187086712337122,0.00812921940380978,-0.12,0.72,0.903242197890174,5.15,1
"759","Vrest","Gabrd","gamma-aminobutyric acid (GABA) A receptor, subunit delta","14403","1449980_a_at",-0.62,0.000212973030162793,0.00869317186755398,-0.83,0,0.311348548629428,5.97,1
"760","Vrest","Gpm6a","glycoprotein m6a","234267","1426442_at",-0.62,0.000212973030162793,0.00869317186755398,-0.19,0.56,0.837064479631979,11.04,1
"761","Vrest","Spred2","sprouty-related, EVH1 domain containing 2","114716","1434403_at",-0.62,0.000204011104133398,0.00869317186755398,-0.34,0.29,0.64251472830561,2.72,1
"762","Vrest","Abi1","abl-interactor 1","11308","1423177_a_at",-0.62,0.000227072363013102,0.00913034247697459,-0.48,0.12,0.500925304564132,6.49,1
"763","Vrest","Zfp281","zinc finger protein 281","226442","1452045_at",-0.62,0.000231953040759983,0.00918943370304992,-0.31,0.33,0.684152244284342,4.19,1
"764","Vrest","Wasf1","WAS protein family, member 1","83767","1418545_at",-0.62,0.000239448808404947,0.00934891434554967,-0.53,0.08,0.471634224517339,6.99,1
"765","Vrest","Calm2","calmodulin 2","12314","1422414_a_at",-0.61,0.000244564724507836,0.00941224811177301,-0.53,0.08,0.471634224517339,13.36,1
"766","Vrest","Arpp19","cAMP-regulated phosphoprotein 19","59046","1422609_at",-0.61,0.000255088560406582,0.00954456363521293,-0.57,0.06,0.468120936770151,8.4,1
"767","Vrest","Chn1","chimerin 1","108699","1420545_a_at",-0.61,0.000277349290748804,0.0102353286202367,-0.64,0.03,0.451183592819533,9.92,1
"768","Vrest","Fbxw7","F-box and WD-40 domain protein 7","50754","1424986_s_at",-0.61,0.000295158676220797,0.010602099649851,-0.66,0.02,0.451183592819533,7.98,1
"769","Vrest","Trim2","tripartite motif-containing 2","80890","1448551_a_at",-0.61,0.000292121827553811,0.010602099649851,-0.12,0.72,0.903242197890174,5.65,1
"770","Vrest","Dbp","D site albumin promoter binding protein","13170","1418174_at",-0.61,0.000310766770102117,0.0106821146205304,-0.57,0.06,0.468120936770151,2.89,1
"771","Vrest","Ddx5","DEAD (Asp-Glu-Ala-Asp) box polypeptide 5","13207","1419653_a_at",-0.61,0.000304437866049131,0.0106821146205304,-0.53,0.08,0.471634224517339,8.03,1
"772","Vrest","Tspyl1","testis-specific protein, Y-encoded-like 1","22110","1415908_at",-0.61,0.000317212015457474,0.0106821146205304,0.21,0.51,0.804554650923756,9.01,-1
"773","Vrest","Camk2b","calcium/calmodulin-dependent protein kinase II, beta","12323","1448676_at",-0.6,0.000362071575788157,0.0116121526806345,-0.41,0.19,0.565621056593546,6.5,1
"774","Vrest","Dhx40","DEAH (Asp-Glu-Ala-His) box polypeptide 40","67487","1428267_at",-0.6,0.000362071575788157,0.0116121526806345,0.36,0.25,0.614571517069812,3.14,-1
"775","Vrest","Hnrnph1","heterogeneous nuclear ribonucleoprotein H1","59013","1415872_at",-0.6,0.000384606844952906,0.0120295161275645,-0.28,0.38,0.713657734617593,7.81,1
"776","Vrest","Lsm8","LSM8 homolog, U6 small nuclear RNA associated (S. cerevisiae)","76522","1448703_at",-0.6,0.000380766892504937,0.0120295161275645,-0.57,0.06,0.468120936770151,6.91,1
"777","Vrest","Rbm12","RNA binding motif protein 12","75710","1416928_at",-0.6,0.0004003116500696,0.0122387944127575,-0.5,0.1,0.494345633042222,2.91,1
"778","Vrest","Nedd4l","neural precursor cell expressed, developmentally down-regulated gene 4-like","83814","1423269_a_at",-0.59,0.000502123407589208,0.0143906431919716,-0.31,0.33,0.684152244284342,4.75,1
"779","Vrest","Ivns1abp","influenza virus NS1A binding protein","117198","1425718_a_at",-0.59,0.000527067299959236,0.0146117222706961,-0.44,0.15,0.530346737951817,6.45,1
"780","Vrest","Lrrc57","leucine rich repeat containing 57","66606","1428312_at",-0.59,0.000542553403123622,0.0146117222706961,-0.55,0.07,0.470760220045562,6.64,1
"781","Vrest","Ppil4","peptidylprolyl isomerase (cyclophilin)-like 4","67418","1424043_at",-0.59,0.000547803990104047,0.0146117222706961,-0.27,0.4,0.728957186847705,6.57,1
"782","Vrest","Nr3c1","nuclear receptor subfamily 3, group C, member 1","14815","1460303_at",-0.58,0.000558439949785951,0.0147493845561113,-0.58,0.05,0.468120936770151,5.05,1
"783","Vrest","Twf2","twinfilin, actin-binding protein, homolog 2 (Drosophila)","23999","1431292_a_at",-0.58,0.000602829784144175,0.0153209758347586,-0.32,0.31,0.661252233998267,4.78,1
"784","Vrest","Ywhaz","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide","22631","1448218_s_at",-0.58,0.000614402326877178,0.0154691576505338,-0.31,0.33,0.684152244284342,11,1
"785","Vrest","Fbxo11","F-box protein 11","225055","1434108_at",-0.58,0.000688045112152933,0.0168508502921818,-0.34,0.29,0.64251472830561,5.97,1
"786","Vrest","Tra2b","transformer 2 beta homolog (Drosophila)","20462","1419543_a_at",-0.58,0.000694519426257159,0.0168561741832143,0.01,0.97,0.98743557400754,7.6,-1
"787","Vrest","Rmnd5a","required for meiotic nuclear division 5 homolog A (S. cerevisiae)","68477","1426884_at",-0.58,0.000707629382973263,0.0168792283940528,-0.55,0.07,0.470760220045562,5.06,1
"788","Vrest","Ccng2","cyclin G2","12452","1416488_at",-0.57,0.000748277582322159,0.0173781017825508,-0.31,0.32,0.675685700874263,3.87,1
"789","Vrest","Rock2","Rho-associated coiled-coil containing protein kinase 2","19878","1423592_at",-0.57,0.000762276848852174,0.017551913083827,-0.24,0.44,0.755092965661921,5.95,1
"790","Vrest","Shprh","SNF2 histone linker PHD RING helicase","268281","1452261_at",-0.57,0.000798289385596458,0.0182253525830242,-0.05,0.89,0.966601486512311,3.8,1
"791","Vrest","Rab2a","RAB2A, member RAS oncogene family","59021","1418622_at",-0.57,0.000805669044437027,0.0182392639135576,-0.33,0.3,0.651283367000198,7.63,1
"792","Vrest","Usp47","ubiquitin specific peptidase 47","74996","1426977_at",-0.57,0.000813108716648956,0.0182542906887691,-0.49,0.11,0.49525600769088,4.36,1
"793","Vrest","Wdr13","WD repeat domain 13","73447","1451728_at",-0.57,0.000820608819582402,0.0182704145450826,-0.41,0.18,0.558177847343833,4.72,1
"794","Vrest","Arl8b","ADP-ribosylation factor-like 8B","67166","1428137_at",-0.57,0.000882836015057354,0.0191803243916494,0.04,0.9,0.969948179748653,8.95,-1
"795","Vrest","Dek","DEK oncogene (DNA binding)","110052","1452659_at",-0.57,0.000915478820079734,0.0195962745638638,-0.2,0.54,0.823681122874853,5.03,1
"796","Vrest","Pcmtd2","protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2","245867","1427075_s_at",-0.56,0.000923803589313551,0.0195962745638638,-0.23,0.47,0.775275214802505,6.54,1
"797","Vrest","Nr1d2","nuclear receptor subfamily 1, group D, member 2","353187","1416958_at",-0.56,0.000932194884623604,0.0196197892123124,-0.59,0.05,0.468120936770151,4.93,1
"798","Vrest","Arf1","ADP-ribosylation factor 1","11840","1420920_a_at",-0.56,0.000975165223512043,0.0197525948281311,-0.12,0.72,0.903242197890174,9.52,1
"799","Vrest","H1f0","H1 histone family, member 0","14958","1423702_at",-0.56,0.000957772477616453,0.0197525948281311,0.16,0.62,0.871400187902777,4.02,-1
"800","Vrest","Rnf44","ring finger protein 44","105239","1423532_at",-0.56,0.000949178871201823,0.0197525948281311,-0.01,0.99,0.996610889296651,3.75,1
"801","Vrest","Zfp191","zinc finger protein 191","59057","1426895_at",-0.56,0.000975165223512043,0.0197525948281311,-0.5,0.1,0.491483342029837,5.07,1
"802","Vrest","Nfyb","nuclear transcription factor-Y beta","18045","1419267_at",-0.56,0.00101078592615704,0.0198763305479347,-0.43,0.17,0.546080385755225,5.46,1
"803","Vrest","Tesc","tescalcin","57816","1418744_s_at",-0.56,0.00101078592615704,0.0198763305479347,-0.76,0.01,0.382303881073427,1.42,1
